"","ABCB6","ACTN1","ATP5F1A","CKS1B","COX18","DDX27","GASK1B","GMNN","KNOP1","MAMDC2","ME2","MOB3A","NFE2L3","PLPP2","RELL2","SLC24A3","SRPX","ST7L","UBD","type"
"TCGA.CG.4438.01",5.77644423886462,8.54274075166224,8.33111327862034,10.8585544508588,5.55320699521305,9.60701856027709,7.81379946484743,9.83468822686166,7.43233885591057,4.1431621304331,8.33606178754921,5.4905107454209,8.78420053583187,8.17970396422839,5.55614709920869,5.89122588539934,5.89380252342896,4.98837656740223,12.398334610517,"Cancer"
"TCGA.CG.4440.01",6.14942583766671,8.57425120972134,8.62886100519335,11.6301517899172,5.34012282798596,9.38594786594268,6.4989855179323,10.4676121332378,6.86254255649322,3.12984511410576,9.04138151537223,5.61289582054473,7.75086667052908,7.4749417031244,5.70379337498022,5.51591177692477,6.4674142870682,4.81720733272902,9.55874870607401,"Cancer"
"TCGA.CG.4442.01",5.85062461715424,8.52295968221078,8.91641046706995,10.3356843309993,6.04061249377185,8.03299293854623,6.91446887623125,10.5906933080862,6.41559313633324,3.20403030591478,9.31576107517354,5.720285708811,8.55340631952909,8.62556345122173,5.39255699158829,5.71497036640384,5.87728828703931,5.32282827539832,7.81953288221778,"Cancer"
"TCGA.CG.4443.01",7.11814362764434,9.04264069841718,9.00665484515977,10.8624076122424,6.01601616887234,9.97224595520338,7.15116617477134,9.11703921136607,7.1128208401504,4.57490188428483,9.21981327499545,5.40080815973576,6.9225612562469,9.36504677333362,5.20409120757856,5.32575469341373,5.4895802170753,5.38455997061759,6.16594593471509,"Cancer"
"TCGA.CG.4444.01",6.1070889019445,8.26272398754273,8.64352716613072,10.3526166857335,5.63344078072252,9.23448693366005,7.39591260049453,9.51966215595557,6.7527623176196,4.15009042625723,9.12127323034107,5.81971541983503,6.95221028420457,8.7283905562244,5.31671518061342,7.23950584150824,6.6650360949593,5.29411639398833,10.6535332680859,"Cancer"
"TCGA.CG.4449.01",5.95788356262905,9.13198192683571,8.60021938961669,10.1976076067642,5.39947146334959,8.95524140295067,8.14059486243385,9.78731500843691,6.46632119353225,5.3224680481661,9.38602300978458,5.58901832008379,7.87079431440126,9.56611377263756,5.4165692823136,7.2764303121772,6.5926114070097,5.46923943336677,10.1154911849728,"Cancer"
"TCGA.CG.4462.01",5.48271067131677,8.60061316210957,8.53960128316651,9.03777072976047,5.52124579030684,8.06767697893785,8.80612791642408,8.86679628262225,6.70879489663129,7.19940315048184,8.80986438231318,6.2234292093674,6.13356206438105,8.30559039263799,5.22549472666426,9.33148805556878,9.90020135722601,5.88450122423778,9.30602352263428,"Cancer"
"TCGA.CG.4465.01",5.71364023339654,8.2615679359627,8.96241843615989,10.3179411377377,5.87036143205651,7.84183503410697,7.40254788112978,9.98096775145138,6.43259790564858,3.56245334865032,9.70520455982268,5.78602997997358,8.08982848182403,8.6602145999072,5.12181415579511,6.18705380180998,6.69049932036208,5.01661630639668,11.6617851768058,"Cancer"
"TCGA.CG.4466.01",5.7385605398107,8.36136634878109,8.75021396938166,11.1928427574124,5.77188640321943,9.38861636505894,8.66479320309265,10.6213499030861,7.25597345769465,3.97630217140592,9.09426949670323,5.12791959150677,8.29890759472179,8.91711761390314,5.53100255075049,7.0749695509346,5.60518411825568,5.06290546708185,9.97594741359447,"Cancer"
"TCGA.CG.4469.01",5.62329460705404,7.55378840683087,8.31163131629818,10.4349978344179,5.92626836395527,8.8850561138621,7.74375915482501,9.39862402108478,6.6564563798861,4.14608686870035,8.78396253037842,5.67485057335006,7.20100909170391,9.12797297393368,5.37590691173047,5.23298763886407,4.86141727685592,5.38526757260499,9.67237000812492,"Cancer"
"TCGA.CG.4472.01",5.49431954221015,8.84008326073545,8.35902054453717,10.0381193917778,5.46251020471679,8.4619742900781,8.04016100482177,8.80448314847274,6.85731638112256,7.46585679993584,8.0532843749544,5.79937968306612,7.73067795152712,8.5103829215714,5.16368773678088,7.21593112362274,7.74572104506306,5.13398788539944,11.1041444779553,"Cancer"
"TCGA.CG.4474.01",5.53559348934411,8.21081438333485,9.04597793318796,9.40049182547708,5.85280884615214,8.36720913584467,8.15419546022282,9.67171357759091,6.79216465584461,4.19702383341872,9.87220916873128,5.92653345721439,8.16837033765668,8.43418097685248,5.20554386303954,7.94813918059397,6.28727762601235,5.52408910303454,9.96530628976328,"Cancer"
"TCGA.CG.4475.01",6.28576234807164,8.82016840243475,8.43339212565429,11.0139272820564,5.49342093616382,8.94236835071955,7.9663278994824,9.43987857290055,7.26654749205683,4.35190045764876,8.09312518524724,5.67375466876559,6.12414562074331,8.48792611360702,5.55314061406469,6.85702750763666,7.00165759527133,4.8357551886318,7.48759813119681,"Cancer"
"TCGA.CG.4476.01",5.81004637144209,8.33513173427735,8.7062341809964,9.94255959765228,5.51975984585925,8.58266668391358,8.35652142064311,9.30683963580633,6.46136905487228,6.32265416070526,9.1469902633367,5.82353287885948,8.37902379259649,8.38598654203011,5.42465149979655,7.69303667065337,8.65438829487908,5.68825279204201,8.23497394592337,"Cancer"
"TCGA.CG.4477.01",5.83220696385025,8.35723735592936,8.61080646632971,10.5179278701895,5.67097186911136,8.66853348437155,7.21261408776697,10.3569446791543,6.85788949961043,5.30482450813321,8.90845841847646,5.88714873024623,7.99847637046825,9.08188905431233,5.50245208784296,6.49351756533468,6.67558385927385,5.15071996049517,12.7522856050235,"Cancer"
