"","ABCB6","ACTN1","ATP5F1A","CKS1B","COX18","DDX27","GASK1B","GMNN","KNOP1","MAMDC2","ME2","MOB3A","NFE2L3","PLPP2","RELL2","SLC24A3","SRPX","ST7L","UBD"
"TCGA.VQ.AA6F.01",6.1118335727003,8.00796946842341,8.60479564322694,9.64127543305986,5.6781562279114,8.68128322212927,6.82659630207877,8.85300070763365,7.28032454165918,3.58380679145221,8.8153403925888,5.93571519674224,8.22447277839553,8.58554312983841,5.29471127545992,6.63072431963476,5.74713666682482,5.22408032015136,11.301969235785
"TCGA.VQ.AA6G.01",5.78112586256709,8.09950277646227,8.66846214828038,9.11722869084401,5.7337326939163,8.48218092472045,7.38038935743096,7.74987409473457,5.93272012025042,3.74816456532403,6.5296970382072,5.36933934141077,6.81296248912999,7.50841491844343,5.73806456699418,5.63619591504708,5.52402211489483,4.93348697455631,11.9457438821837
"TCGA.VQ.AA6I.01",5.84171939350728,8.70526210099856,8.85818121724779,10.3549909676729,5.76276845195185,8.57320646332266,6.88557504350876,9.22585493122535,6.94121622293511,4.33667497656484,9.63461020844612,5.56448462265429,7.99045943201977,8.13705186619829,5.72536478760916,6.33778496005403,5.37536012281495,5.79651961184873,8.89535167634393
"TCGA.VQ.AA6J.01",6.48709731879786,8.09621605774954,8.7369548145748,9.97518829103702,5.52829004875961,8.68730051501992,8.2165579263534,9.42500408463505,6.0106600215633,3.49117665095845,9.2927824666207,5.93859488402692,7.3587647566152,7.47316637085729,5.96679212305372,5.61118808364952,6.30277799776247,5.2858330042691,10.1678187552175
"TCGA.VQ.AA6K.01",5.98356357392227,8.30109063957231,8.43061674116532,10.3465663962728,5.75498470654854,8.77077322915878,7.41474274153124,8.80939549503137,6.68666392590604,4.43755230414583,8.24127466906379,5.62409738975929,5.70741289979456,9.48815382722901,5.27437658471633,7.60284345754776,7.6216814446269,5.07712832948766,10.9668600409429
"TCGA.ZA.A8F6.01",5.70907278631182,9.50893388823588,8.60559434096878,8.94418289076067,5.77800175933052,8.17226052004348,7.68905079239614,8.09203996114626,6.32288151457321,9.52663217054237,9.0712304791927,6.00587670776745,7.60821972936621,8.10772281005299,5.32439650748116,6.44350469377476,10.144446296779,5.30835393921123,10.2532787192522
"TCGA.ZQ.A9CR.01",5.93615771851099,8.65826183421231,8.47545817123269,10.3995462817516,5.61550470561311,9.31475052427524,8.09173837887502,9.61228979224604,6.97969951384106,3.9095753655821,8.79316288834618,5.82499454933972,8.23114174067357,8.32913340545207,5.59225817515096,7.3554949315889,8.67759449039675,5.07749037003197,10.1288710811643
"TCGA.BR.4191.01",5.6679206327241,8.16204635945524,8.81606434247648,9.74615413303188,5.92110668948146,8.34973669528282,7.85155681657988,10.1663546798231,6.84764101105515,4.420717704311,9.12720649120654,5.92847439178656,6.58124694705705,9.53682566500392,5.54184064179815,6.75761512144964,7.60376958415097,5.26032610001773,12.7658871606648
"TCGA.BR.4201.01",5.46564028784405,8.80017225546638,8.77023513218927,9.38830164235477,5.70241547770768,7.91284247309241,8.18624677008249,10.1590762951912,5.79257847156177,7.181792379479,9.48099062473447,5.90070322551051,7.63493301716478,7.85642014974088,5.38428763000878,6.52980874409054,10.1663224907347,5.11888074565914,9.29210042792666
"TCGA.BR.4253.01",5.05466778309979,7.88240332028925,8.92266192475411,9.99316609048024,5.76419408922175,8.25187745325504,7.24048902918148,10.1289497737205,6.69286416823774,3.35121409592019,10.03410384243,5.91451877908918,8.0169713713856,7.73355980079803,5.19681192693909,5.22567110564392,5.00860613393063,4.93740484208622,13.1679602715049
"TCGA.BR.4255.01",5.99234570721367,9.58764387626311,8.78204991648183,9.91587107149391,5.21534846649286,8.65134850157122,8.52256361846274,9.54637471995012,6.31624515039902,9.0411243688336,8.47505291094041,6.00745967397868,6.19184235893896,8.44172271999161,5.36156564130806,8.52246927162197,9.66525925812931,5.59562766486002,10.7726206889732
"TCGA.BR.4256.01",5.73987144877509,9.46617227994229,8.84704446952106,9.77397321501173,5.84281153559938,7.80259748874945,8.28724108748793,9.71606291840383,6.05899859559836,8.51028220987481,9.45678326578682,5.91947912422817,7.56190649766653,7.6980600412594,5.52303370868156,6.96005959137712,9.77839782963099,5.23508823016755,12.279178399449
"TCGA.BR.4267.01",6.06494769043325,8.92164083913052,8.62672809654695,9.42285863682026,5.7612311704517,8.40296274084509,7.40384160201279,9.4777651059488,6.71739613386146,3.45575470940534,8.32524230880286,5.75848317165198,8.29706342520681,10.1021180909669,5.16451935692651,6.11660568774895,5.95900000513688,5.02029336883456,12.36476436242
"TCGA.BR.4279.01",5.6311698768735,8.62377659666791,8.72681617632472,9.32984905178966,5.82856072981843,7.62589685570315,9.492739253426,9.74659067467631,6.11268647585617,8.99896371009903,9.05261596458474,5.79274325424584,6.91931225863645,7.79134092892644,4.92756955558955,8.01866337941271,10.239992371851,5.5456672161879,9.95639771261428
"TCGA.BR.4294.01",5.88926939993267,7.54797986525121,8.70716246550795,8.64416796119543,5.6805006826709,8.99406741656106,7.12529633950588,9.55426211258074,5.94206214760421,10.8519986732167,8.53992817960163,5.71394767010388,8.85074829717621,5.99713057511606,5.14955083023628,7.53305374102643,8.86856640769943,5.04259514492353,5.5503040579361
"TCGA.BR.4357.01",5.82818359376198,8.59702615595344,8.59849434101451,10.8772968338879,5.41051432750028,9.42230155369425,7.59130110043744,9.40148412075727,6.31251580740164,4.11570357674771,9.11030830513715,5.82138882061773,6.98898600520829,8.70580704893326,5.73506658289552,6.41660317965832,6.65805167415597,5.27520616203134,9.52999205455696
"TCGA.BR.4361.01",5.53059471651258,8.27078952432714,8.88853188909443,10.3147518834895,5.75323574972367,7.95378792545177,7.94808593413828,10.1987485428826,6.39838200670505,4.27403438152436,9.59621723392025,5.65467592124121,7.2195099836715,8.52710483370736,5.06886910867097,6.78024103886147,8.55981713945322,5.15955903399401,9.84533769610482
"TCGA.BR.4362.01",6.11759386191585,8.19714118844248,8.91403376008853,10.7025597257544,5.77004728886336,7.76249287150335,6.98191512381288,10.6043803742453,6.33511137150266,3.18533493754885,9.70967655204091,5.74732863254729,7.98627132892391,7.54331714202189,5.64697167653575,5.93568231438791,5.33133446547674,5.21307271869039,11.3065446843807
"TCGA.BR.4363.01",5.43012011344625,8.39626324543457,8.90524872675514,10.3824519148063,5.89497333992507,8.3071273410708,7.80520528172398,9.13267783877513,6.61330019071132,4.1384454546133,9.33464031074355,5.82825310006028,6.91605323321831,8.31547289773591,4.99505146812207,6.56146766155341,8.82270755314572,5.29156439843638,10.7035112566459
"TCGA.BR.4366.01",6.18397087428738,7.83393871018983,8.8072839855562,10.9103948941228,5.62757164953078,10.0103907306909,8.0457429586037,9.49000206644584,6.212190649842,4.68956223242865,9.46176801459087,5.49418488170282,6.7377767689663,8.46431371421757,5.42175124715168,6.20747048530251,8.44872138539456,5.123491079697,9.70085008789295
"TCGA.BR.4367.01",5.46290138334006,8.36393127690818,8.19848066539739,9.64836583388908,5.63357272342185,8.50502707205465,8.64580593009984,9.48861083464373,6.26720841830194,4.34540391590319,8.92229971816444,5.70932867343097,8.98133021197285,8.10507250333009,5.07715510579084,8.10518032182043,6.99550162454738,5.39258683320261,12.0785971289096
"TCGA.BR.4368.01",5.52051319033601,8.82236201899033,8.79974967480918,9.85832051889033,5.60994077507393,8.19322597723612,7.40697517377166,9.43202259153676,6.08088463774536,7.73489950443926,9.35560072247477,5.82891475045609,8.84876020637908,7.71657730267284,5.08073449172145,6.4781522966205,8.54483901038127,5.14085203745829,10.3502208792677
"TCGA.BR.4369.01",6.32858688044199,8.08742213599773,8.45260158046922,10.6180810018704,5.49418399286222,9.64717603094324,8.9521413002366,10.2963903368046,6.79641945594097,4.81892534956254,7.55530099950358,5.53819569546413,6.92791901358606,6.29712131315522,5.46868138856331,7.45939119536162,8.13177541942253,5.18031546266973,10.1349710938905
"TCGA.BR.4370.01",5.5759354530051,9.04745781196262,8.68864078787606,8.90092226645071,5.7408870289457,8.04673804160513,8.36871418661512,9.28194898098122,5.95231146425808,7.75109745800737,8.87431561309817,6.02929941324243,9.02585353855497,8.67389070808043,5.15394270001113,7.09922241675838,9.23623370731215,4.99214645700562,10.764020149899
"TCGA.BR.4371.01",5.34514762439529,8.1026979127625,8.81246511972532,9.83549945961535,5.75313432113296,8.81247762945033,7.35268901672185,9.17195164362549,6.57416429290404,3.52691770910213,9.51861144377906,5.96846419980986,8.85003730909664,9.09536809091628,4.99865775714636,5.42664961510582,5.78034130751151,5.56112510077019,10.3392770202112
"TCGA.CG.4301.01",5.82052829099675,8.38912040958804,8.51718055308099,9.21921425754955,5.60180783809111,8.58618003705836,8.19733136279171,9.56555902043251,6.6691277709797,6.86328674296877,9.04278714300855,5.60115976021465,6.77951868761122,8.5644700973272,5.31994669647149,6.74609911538866,8.61855126491744,5.01484819892274,8.79247516391073
"TCGA.CG.4304.01",5.86446838980064,8.13342241113764,8.75496939497733,9.12615211555482,5.78970353336436,8.49061339578903,8.03542377462743,9.49424000683701,6.64870031667061,3.45575470940534,8.56137213204994,5.85539925271056,8.19050270399902,8.22806803748006,5.10832932053346,7.09267665494024,6.73055033374539,5.31694961415332,9.01331519777297
"TCGA.CG.4305.01",5.8593234097006,8.2490523111743,8.89840794983994,9.10409381934917,5.76338408959707,8.32675408114138,7.54927651803221,9.52055469989261,5.80536004904228,5.7062741972512,9.13710935016496,5.86179832281926,6.90639307519479,8.65681079439174,5.34751175614082,6.75152157521275,7.83888542113676,5.03832535975577,9.90470331104585
"TCGA.CG.4306.01",5.33799985452996,8.33742490804867,8.9565838866585,10.1983410381372,5.80054804661411,7.63804358074162,7.26123496514429,9.99701926613803,6.27586283541986,5.39401981948479,9.10115843808186,5.6309516786936,7.90925406530542,8.43787305556464,5.31295361496373,6.77812676092129,6.6347839398048,5.12105763188235,11.2083778693377
"TCGA.CG.4436.01",6.07148555544115,8.63911951089816,8.70982917114066,10.8891528455543,5.70370576248613,9.04998094068255,7.69713724262143,9.91425984162136,7.04277230363391,3.82358847398784,9.61252012870076,5.42458499833464,8.68690183372773,7.17167337932211,5.82327701719402,4.7973184289517,5.27749899861667,5.32238200174577,11.9451912008174
"TCGA.CG.4438.01",5.77038607938502,8.58111673548884,8.37802588129427,10.7238954919898,5.5766408457238,9.59472794401427,7.80654744280543,9.71450848732359,7.36857113733629,4.47291660076699,8.40048934243069,5.53016070921243,8.61154640942086,7.85001507591934,5.5100803197145,6.0627077930065,6.14192836644139,4.99955187349222,12.3067576390971
"TCGA.CG.4440.01",6.08826858922186,8.61180248200839,8.62726949068162,11.6387084098599,5.34017609782671,9.2596249480084,6.65699537380172,10.3402477417996,6.74212383147111,3.35121409592019,9.06894393400572,5.68171430011907,7.49733258455348,7.20942374049864,5.67354700392317,5.64530524061092,6.90754689669796,4.8460617634952,9.34083845273694
"TCGA.CG.4442.01",5.83065440422263,8.56407239807013,8.90945286608709,10.1044117998221,6.04005447624707,7.96815666060444,7.08817546564871,10.5130970612536,6.23510202515395,3.35121409592019,9.32015268459654,5.75249309637463,8.35064336735392,8.36032322466345,5.34889258920436,5.92750018373546,6.12695247016358,5.3355488437712,7.21800618649204
"TCGA.CG.4443.01",7.12233752141796,9.27495968738663,9.10191525246509,10.7272211626809,6.00291591389778,9.98645803956696,7.26309525153532,9.06564164202473,6.99608849568826,5.4280305551795,9.24837332312906,5.48659635715506,6.55723835572634,9.24491787700149,5.15366428985829,5.41636259982566,5.72912967084402,5.36651979040123,6.01079484114763
"TCGA.CG.4444.01",6.05153784563119,8.2653687711291,8.64155650647915,10.117897958815,5.65689332870802,9.11036229366184,7.44118675141193,9.40979183713152,6.64652940627273,4.53193445231334,9.14245134311994,5.84599391640033,6.62487301592768,8.4695415475105,5.27538335197738,7.21333264035983,7.25883073474134,5.2979107891735,10.3658816780937
"TCGA.CG.4449.01",5.91462478204029,9.37536261299951,8.60552029298137,9.90252538940515,5.40546259652071,8.72941932502983,8.0906829660139,9.6588114471866,6.30772572346327,7.07721680679209,9.42462137822842,5.64008715412793,7.62696420027686,9.37280430645155,5.37523978224519,7.23243395684851,7.0975286181843,5.45879775256751,9.95363445869701
"TCGA.CG.4462.01",5.45866118798005,8.6350395864988,8.54000549325211,8.90498691142863,5.54679622943928,7.97684680104642,8.7276119096089,8.74480812398989,6.58136485188308,9.24714752320788,8.85158577170147,6.22410007527634,5.59408781646996,7.94768273260471,5.16762644934187,9.1791329258607,10.5215751445407,5.83735199896962,8.85554189510077
"TCGA.CG.4465.01",5.70450968800387,8.26376927024848,8.99100066003288,10.0547445511941,5.86664724552806,7.8074405799002,7.44961764793063,9.8572512792839,6.25443645940558,3.78815267352764,9.6675442912958,5.80746876119438,7.90720850644014,8.3977224721938,5.04596761311209,6.3493251070237,7.32547551480125,5.03365977668412,11.3588061572836
"TCGA.CG.4466.01",5.74459738759035,8.32861927571573,8.75736546167262,11.0464946970789,5.78102575266295,9.2778564439418,8.59593829641904,10.5528023481741,7.11867982144334,4.24198647107707,9.12495682930181,5.16316616711947,8.16798224691393,8.68868509671803,5.48643170204475,7.04815325030426,5.8367714109855,5.06572055886446,9.82421981976651
"TCGA.CG.4469.01",5.59172981917437,7.60462688471353,8.366475584873,10.1738813723261,5.92627376544094,8.69774817488264,7.75958252390489,9.30841019980479,6.5207072708266,4.48522597609158,8.83400641605903,5.71926613251672,6.82287503733725,8.93022678553021,5.32216675258735,5.34731715773594,5.01425392244617,5.36690030384371,9.49031400799878
"TCGA.CG.4472.01",5.47642533642452,8.99908400065298,8.39184917032487,9.64507434174637,5.47477326857458,8.28488304139564,7.98541069169558,8.66760565003283,6.73276137346642,9.27995055841282,8.19840498098008,5.83395068660573,7.44880629012887,8.25592187219035,5.106070831269,7.16425819906569,8.97902248862504,5.12239021109767,10.7301594382168
"TCGA.CG.4474.01",5.50915694372597,8.19374552401261,9.27173207085386,9.10221157806112,5.84073441429614,8.2176514962165,8.10513286350843,9.55585076793124,6.66943706040354,4.59933323057561,9.75916768543238,5.93784953150779,7.99607664963709,8.12744163845574,5.15366428985829,7.8473867609522,6.55621378984669,5.52624894742304,9.81385779276846
"TCGA.CG.4475.01",6.1955662079013,8.9119965517982,8.44252814900074,10.8826744490716,5.50528980624027,8.71972374643633,7.92751173896278,9.34028386801943,7.13324500748463,4.7862558170835,8.21793058008707,5.71654814519952,5.51747212732329,8.19779665703853,5.50201674282477,6.89804240861382,8.00558791790789,4.87227715456231,6.80446509600374
"TCGA.CG.4476.01",5.80333947413058,8.31023616586068,8.71811793858997,9.56996284144406,5.54484762568448,8.37705295626051,8.23171738087513,9.24053333041113,6.29368401749304,8.51864975208395,9.15363593809359,5.84770758512796,8.23439701863308,8.10836354340972,5.38981554949598,7.58614873945425,9.52476356071354,5.67033919017842,7.93577601197944
"TCGA.CG.4477.01",5.81377209580034,8.32775925227679,8.60855400919627,10.2469438327628,5.68919839531152,8.47351718232117,7.29677394472236,10.1936725694794,6.73309314635634,7.07687879023089,8.93237292945759,5.90587877040144,7.75369499935726,8.8720280783751,5.45566386654772,6.59569286883407,7.28148776449162,5.15914714489397,12.5979317477656
